1070977	1 1 1 3 4 0
1070978	1 5 4 3 3 2 0
1070979	1 1 1 3 0
1070980	2 1 1 2 0
1070981	1 5 4 3 3 1 0
1070982	1 1 1 1 4 3 0
1070983	1 1 1 3 2 0
1070984	1 1 1 1 4 5 0
1070985	2 1 1 1 1 2 0
1070986	1 4 3 3 0
1070987	1 5 4 3 0
1070988	1 4 3 3 1 1 0
1070989	1 5 4 3 3 0
1070990	1 1 1 1 1 1 0
1070991	1 1 1 2 0
1070992	1 5 4 4 3 6 0
1070993	2 1 1 1 1 0
1070994	1 5 4 4 3 5 0
1070995	1 5 4 4 3 3 0
1070996	1 5 4 4 0
1070997	1 1 1 1 1 0
1070998	1 1 1 3 4 3 0
1070999	1 5 4 4 3 4 0
1071000	2 1 1 1 1 1 0
1071001	1 1 1 3 4 4 0
1071002	2 1 1 3 0
1071003	1 4 3 4 0
1071004	1 1 1 1 2 2 0
1071005	1 1 1 1 2 0
1071006	1 5 4 4 3 0
1071007	2 1 1 1 0
1071008	1 4 3 2 3 0
1071009	1 4 3 3 1 0
1071010	1 4 3 2 0
1071011	1 1 1 1 4 0
1071012	2 1 2 3 0
1071013	4 4 1 1 1 3 0
1071014	4 4 1 1 1 0
1071015	4 4 1 1 1 1 0
1071016	4 4 1 1 0
1071017	4 4 1 1 1 2 0
1071018	1 1 2 3 2 0
1071019	3 4 6 5 0
1071020	1 1 1 1 1 1 0
1071021	1 1 2 2 1 4 0
1071022	2 3 2 3 3 0
1071023	1 1 1 1 1 3 0
1071024	1 1 2 2 1 2 0
1071025	1 1 1 1 1 0
1071026	3 4 6 5 3 4 0
1071027	3 4 6 5 2 5 0
1071028	1 1 1 1 0
1071029	1 2 3 1 1 0
1071030	1 1 1 1 1 2 0
1071031	2 3 2 3 3 2 0
1071032	1 2 3 1 1 1 0
1071033	1 1 2 3 0
1071034	1 1 2 2 1 0
1071035	1 1 2 3 2 3 0
1071036	1 1 2 2 1 3 0
1071037	3 4 6 5 4 0
1071038	3 4 6 5 3 0
1071039	1 1 2 2 1 1 0
1071040	3 4 6 5 4 2 0
1071041	3 4 6 5 2 0
1071042	3 4 6 5 3 6 0
1071043	1 2 2 3 0
1071044	3 5 4 2 0
1071045	1 2 3 1 0
1071046	1 1 2 2 0
1071047	5 6 4 2 3 2 0
1071048	5 6 4 4 4 0
1071049	1 2 3 3 2 2 0
1071050	2 2 1 1 1 0
1071051	2 2 1 2 0
1071052	2 2 1 3 4 0
1071053	1 2 3 3 3 0
1071054	5 6 4 2 0
1071055	5 6 4 3 0
1071056	2 2 1 1 0
1071057	4 5 5 3 3 0
1071058	5 6 4 4 0
1071059	1 2 2 1 2 0
1071060	1 2 2 1 2 3 0
1071061	2 2 1 1 1 1 0
1071062	1 2 2 1 1 0
1071063	2 2 1 1 4 0
1071064	4 5 5 3 3 2 0
1071065	5 6 4 3 3 0
1071066	3 4 5 5 3 0
1071067	5 6 4 4 4 4 0
1071068	2 2 1 1 3 1 0
1071069	4 5 5 3 2 0
1071070	3 4 5 5 0
1071071	5 6 4 2 3 0
1071072	2 2 1 3 0
1071073	1 2 3 3 4 0
1071074	4 5 5 3 2 1 0
1071075	1 2 2 1 0
1071076	1 2 2 1 2 2 0
1071077	1 2 3 3 2 0
1071078	1 2 2 1 1 4 0
1071079	2 2 1 1 1 2 0
1071080	1 2 3 3 0
1071081	2 2 1 1 3 0
1071082	4 5 5 3 0
1071083	5 6 4 3 2 3 0
1071084	3 4 5 5 3 2 0
1071085	5 6 4 3 2 0
1071086	4 5 5 3 2 3 0
1071087	1 2 3 3 4 5 0
1071088	2 2 3 1 1 1 0
1071089	2 2 3 1 1 0
1071090	1 2 1 1 1 0
1071091	2 3 3 3 3 2 0
1071092	2 2 3 2 2 0
1071093	2 2 3 1 0
1071094	2 2 3 4 4 5 0
1071095	2 2 3 4 4 0
1071096	2 2 3 5 3 6 0
1071097	2 2 3 5 3 0
1071098	1 2 1 1 0
1071099	2 3 3 3 0
1071100	2 2 3 5 4 0
1071101	2 3 3 3 3 0
1071102	1 2 1 1 1 2 0
1071103	2 2 3 5 4 5 0
1071104	2 2 3 4 0
1071105	2 2 3 5 0
1071106	2 2 3 2 0
1071107	2 2 1 1 1 2 0
1071108	2 2 1 1 0
1071109	1 1 1 1 0
1071110	1 1 1 1 1 1 0
1071111	2 2 1 1 1 0
1071112	2 2 1 1 1 1 0
1071113	1 1 1 1 1 0
1071114	3 6 9 9 5 0
1071115	3 6 9 9 6 0
1071116	2 2 1 1 3 3 0
1071117	3 6 7 3 0
1071118	3 6 8 9 4 1 0
1071119	3 6 8 9 2 1 0
1071120	3 6 5 3 1 0
1071121	2 2 1 4 2 0
1071122	3 6 8 11 5 0
1071123	3 6 8 9 4 0
1071124	2 2 1 1 1 0
1071125	3 6 7 4 8 0
1071126	3 6 5 6 0
1071127	2 2 2 1 0
1071128	3 6 7 3 2 0
1071129	3 6 7 3 3 0
1071130	3 6 5 4 6 0
1071131	3 6 8 9 0
1071132	3 6 7 4 7 0
1071133	3 6 9 9 0
1071134	3 6 5 7 0
1071135	3 6 7 4 8 3 0
1071136	3 6 5 3 1 1 0
1071137	3 6 5 4 5 2 0
1071138	3 6 9 9 6 3 0
1071139	3 6 5 4 0
1071140	2 2 1 1 1 2 0
1071141	3 6 5 4 5 6 0
1071142	3 6 5 4 5 0
1071143	3 6 7 4 0
1071144	3 6 7 3 2 1 0
1071145	2 2 1 4 2 2 0
1071146	3 6 8 9 2 0
1071147	2 2 1 1 3 0
1071148	3 6 5 3 0
1071149	3 6 5 4 5 5 0
1071150	2 2 1 4 0
1071151	3 6 5 4 6 6 0
1071152	2 2 1 1 0
1071153	3 6 5 8 0
1071154	3 6 8 11 0
1071155	3 4 3 5 0
1071156	1 1 2 1 0
1071157	3 4 3 5 5 4 0
1071158	1 1 1 1 0
1071159	3 4 3 5 5 0
1071160	3 4 3 3 3 0
1071161	3 4 3 5 6 0
1071162	3 4 3 5 5 2 0
1071163	3 4 3 3 5 0
1071164	1 1 2 1 1 0
1071165	3 4 3 1 1 2 0
1071166	3 4 3 5 6 4 0
1071167	1 1 1 3 0
1071168	2 3 1 1 0
1071169	3 4 3 1 1 0
1071170	3 4 3 1 0
1071171	1 1 1 3 1 0
1071172	3 4 3 3 5 3 0
1071173	3 4 3 3 0
1071174	2 3 1 1 1 0
1071175	2 3 1 1 0
1071176	2 3 1 1 1 2 0
1071177	3 2 4 6 3 0
1071178	2 3 2 2 0
1071179	3 2 2 4 4 2 0
1071180	2 3 4 4 0
1071181	3 2 2 4 4 0
1071182	1 1 1 1 1 1 0
1071183	3 2 3 4 0
1071184	2 3 1 1 1 1 0
1071185	3 2 2 4 2 0
1071186	3 2 4 6 0
1071187	1 1 1 1 0
1071188	2 3 5 4 0
1071189	3 2 3 5 0
1071190	3 2 2 4 6 4 0
1071191	3 2 2 4 0
1071192	3 2 2 4 6 0
1071193	1 1 1 1 1 2 0
1071194	2 3 1 1 1 3 0
1071195	3 2 4 6 3 2 0
1071196	3 2 2 4 6 5 0
1071197	1 1 1 1 1 0
1071198	1 6 2 3 0
1071199	1 6 2 2 1 0
1071200	1 4 3 9 5 0
1071201	1 6 2 1 0
1071202	1 4 3 9 6 0
1071203	1 6 2 1 3 0
1071204	1 6 5 9 4 1 0
1071205	1 6 5 9 2 1 0
1071206	1 6 5 6 1 0
1071207	1 2 1 1 1 1 0
1071208	1 6 2 2 1 1 0
1071209	1 4 3 8 5 0
1071210	1 6 5 9 4 0
1071211	2 3 2 2 3 0
1071212	1 6 5 4 0
1071213	1 6 2 2 1 2 0
1071214	1 6 2 2 0
1071215	1 6 5 6 6 0
1071216	1 6 5 9 0
1071217	1 6 2 3 3 0
1071218	2 3 2 2 0
1071219	1 4 3 9 0
1071220	1 6 5 3 0
1071221	1 6 5 6 1 1 0
1071222	1 6 2 4 0
1071223	1 6 5 6 5 2 0
1071224	1 4 3 9 6 3 0
1071225	1 6 5 6 0
1071226	1 2 1 1 1 0
1071227	1 6 5 6 5 6 0
1071228	1 6 5 6 5 0
1071229	1 6 5 9 2 0
1071230	1 2 1 1 0
1071231	1 5 1 3 0
1071232	1 6 2 3 1 0
1071233	1 6 5 6 5 5 0
1071234	2 3 2 2 3 3 0
1071235	1 6 5 6 6 6 0
1071236	2 3 2 2 2 0
1071237	1 6 5 10 0
1071238	1 4 3 8 0
1071239	1 1 1 2 6 1 0
1071240	1 1 1 2 4 3 0
1071241	1 1 1 2 5 0
1071242	1 1 1 2 3 0
1071243	3 3 2 2 1 0
1071244	1 1 1 2 6 0
1071245	1 1 1 2 2 1 0
1071246	1 1 1 2 6 2 0
1071247	1 1 1 2 1 0
1071248	1 1 1 2 4 0
1071249	3 3 2 2 0
1071250	1 1 1 1 0
1071251	1 1 1 2 5 1 0
1071252	1 1 1 2 6 5 0
1071253	1 1 1 2 0
1071254	1 1 1 2 2 0
1071255	3 3 2 2 2 0
1071256	3 3 2 2 2 1 0
1071257	1 1 1 1 1 0
1071258	1 1 1 1 0
1071259	1 1 1 1 1 2 0
1071260	1 1 3 1 0
1071261	4 6 6 3 0
1071262	4 6 6 3 2 3 0
1071263	1 1 1 1 1 1 0
1071264	1 1 3 1 1 0
1071265	1 1 3 5 0
1071266	1 1 1 1 1 3 0
1071267	1 1 3 2 0
1071268	4 6 6 3 2 2 0
1071269	4 6 6 3 2 0
1071270	1 1 3 4 0
1071271	1 1 3 1 1 1 0
1071272	3 1 2 1 0
1071273	2 6 5 5 2 0
1071274	2 6 5 2 1 0
1071275	3 4 4 8 3 2 0
1071276	3 4 1 1 2 0
1071277	3 1 1 3 0
1071278	1 4 6 2 1 1 0
1071279	2 6 5 2 1 3 0
1071280	1 4 6 4 1 0
1071281	1 4 6 2 1 0
1071282	3 1 2 1 1 0
1071283	1 4 6 4 0
1071284	3 4 1 1 1 0
1071285	3 1 2 1 2 1 0
1071286	3 4 4 8 0
1071287	2 6 1 1 1 0
1071288	3 1 2 1 2 0
1071289	2 6 5 5 3 2 0
1071290	2 6 5 5 3 0
1071291	3 1 3 3 0
1071292	3 4 4 7 0
1071293	2 6 5 2 1 2 0
1071294	2 6 5 5 6 0
1071295	3 4 4 8 3 0
1071296	2 6 1 1 0
1071297	2 6 5 2 0
1071298	2 6 5 5 2 1 0
1071299	2 6 5 6 0
1071300	6 3 3 3 0
1071301	3 4 1 1 0
1071302	1 4 6 2 0
1071303	3 4 1 1 1 1 0
1071304	2 6 5 2 1 1 0
1071305	3 1 3 1 0
1071306	2 6 5 5 0
1071307	2 6 6 6 0
1071308	1 4 6 2 1 2 0
1071309	2 6 1 1 1 1 0
1071310	2 2 2 2 3 0
1071311	1 2 1 1 2 0
1071312	2 2 2 2 0
1071313	2 2 2 2 2 3 0
1071314	1 2 1 1 0
1071315	1 2 1 1 2 2 0
1071316	2 2 2 2 2 4 0
1071317	2 2 2 2 2 0
1071318	1 2 5 4 2 0
1071319	1 2 3 4 3 0
1071320	3 5 3 2 2 4 0
1071321	1 2 3 4 5 0
1071322	1 2 1 1 2 0
1071323	1 2 3 2 2 1 0
1071324	1 2 5 4 0
1071325	3 5 3 2 2 0
1071326	1 2 3 2 2 2 0
1071327	1 2 1 1 0
1071328	1 2 3 3 0
1071329	1 2 1 1 2 3 0
1071330	1 2 5 4 2 3 0
1071331	1 2 1 1 2 2 0
1071332	3 5 3 2 3 0
1071333	1 2 3 2 2 0
1071334	1 2 3 2 0
1071335	1 2 3 4 5 3 0
1071336	3 5 3 2 3 4 0
1071337	3 5 3 2 2 2 0
1071338	1 2 3 4 0
1071339	1 2 5 4 2 2 0
1071340	1 8 4 3 2 2 0
1071341	1 6 5 3 2 0
1071342	1 6 5 3 2 1 0
1071343	1 6 5 3 3 0
1071344	1 8 4 3 2 0
1071345	1 6 5 3 0
1071346	1 6 5 3 3 3 0
1071347	1 2 3 1 1 1 0
1071348	1 2 3 1 1 0
1071349	1 1 1 1 0
1071350	2 4 6 3 0
1071351	1 2 3 2 2 0
1071352	2 4 6 3 2 3 0
1071353	1 2 3 1 0
1071354	2 2 4 4 2 0
1071355	2 2 1 2 0
1071356	2 2 4 4 0
1071357	2 2 4 2 0
1071358	1 1 1 1 1 0
1071359	2 2 4 6 4 0
1071360	2 2 4 6 0
1071361	1 2 3 4 0
1071362	2 4 6 3 2 2 0
1071363	1 2 3 5 0
1071364	2 4 6 3 2 0
1071365	1 2 3 2 0
1071366	2 2 4 6 5 0
1071367	1 1 1 1 1 1 0
1071368	1 1 1 1 0
1071369	5 4 2 1 1 0
1071370	1 2 3 2 0
1071371	1 1 1 1 2 0
1071372	1 2 3 1 0
1071373	1 1 1 2 0
1071374	6 5 3 6 4 4 0
1071375	6 5 3 4 0
1071376	6 5 2 5 0
1071377	1 1 1 1 1 0
1071378	1 1 1 1 1 1 0
1071379	1 1 1 2 3 0
1071380	6 5 4 2 2 0
1071381	5 4 2 1 0
1071382	1 1 1 1 2 3 0
1071383	6 5 2 5 6 2 0
1071384	1 2 3 2 3 0
1071385	1 1 1 2 4 0
1071386	6 5 2 5 6 0
1071387	6 5 4 2 0
1071388	6 5 3 6 0
1071389	1 1 1 2 2 3 0
1071390	6 5 3 6 3 0
1071391	6 5 3 6 4 0
1071392	1 1 1 2 3 1 0
1071393	1 1 1 2 2 0
1071394	1 1 1 1 2 2 0
1071395	2 1 1 1 0
1071396	2 1 1 1 1 0
1071397	2 1 1 1 1 3 0
1071398	2 1 1 1 1 4 0
1071399	2 1 1 1 1 2 0
1071400	2 1 1 1 1 1 0
1071401	1 1 1 1 2 0
1071402	2 4 1 2 2 0
1071403	2 4 1 1 1 1 0
1071404	2 4 4 4 2 0
1071405	2 4 1 2 0
1071406	2 4 4 4 0
1071407	2 4 4 2 0
1071408	3 3 2 2 3 0
1071409	3 3 2 2 3 3 0
1071410	1 1 1 1 0
1071411	2 4 4 6 4 0
1071412	2 4 4 6 0
1071413	2 4 1 2 1 0
1071414	1 1 1 1 1 1 0
1071415	2 4 1 1 1 0
1071416	3 3 2 2 0
1071417	2 4 1 1 0
1071418	1 1 1 1 1 0
1071419	2 4 1 1 1 2 0
1071420	2 4 4 6 5 0
1071421	1 3 5 6 0
1071422	1 3 5 2 0
1071423	1 1 1 2 1 3 0
1071424	1 3 5 6 6 3 0
1071425	1 1 1 1 2 0
1071426	1 1 1 1 0
1071427	1 3 5 5 0
1071428	1 3 5 6 6 0
1071429	1 3 5 2 1 1 0
1071430	1 3 5 2 1 0
1071431	1 3 5 6 5 0
1071432	1 1 1 1 1 0
1071433	1 1 1 2 1 0
1071434	1 1 1 2 0
1071435	1 1 1 1 1 1 0
1071436	5 6 2 1 2 4 0
1071437	1 1 2 1 0
1071438	2 3 5 5 2 0
1071439	2 3 5 2 1 0
1071440	4 5 4 8 3 2 0
1071441	4 7 2 1 2 0
1071442	1 1 1 3 0
1071443	4 12 6 3 4 0
1071444	5 6 2 1 1 0
1071445	2 3 5 2 1 3 0
1071446	5 6 4 1 0
1071447	5 6 2 1 0
1071448	1 1 2 1 1 0
1071449	4 7 2 1 1 0
1071450	1 1 2 1 2 1 0
1071451	5 6 2 1 2 2 0
1071452	4 5 4 8 0
1071453	2 3 1 1 1 0
1071454	1 1 2 1 2 0
1071455	2 3 5 5 3 2 0
1071456	2 3 5 5 3 0
1071457	1 1 3 3 0
1071458	4 5 4 7 0
1071459	2 3 5 2 1 2 0
1071460	2 3 5 5 6 0
1071461	4 5 4 8 3 0
1071462	2 3 1 1 0
1071463	2 3 5 2 0
1071464	4 12 6 3 0
1071465	5 6 2 1 2 1 0
1071466	2 3 5 5 2 1 0
1071467	2 3 5 6 0
1071468	4 12 6 3 3 3 0
1071469	4 7 2 1 0
1071470	4 7 2 1 1 1 0
1071471	2 3 5 2 1 1 0
1071472	1 1 3 1 0
1071473	2 3 5 5 0
1071474	2 3 6 6 0
1071475	4 12 6 3 3 0
1071476	5 6 2 1 2 0
1071477	2 3 1 1 1 1 0
1071478	3 4 2 4 3 2 0
1071479	2 2 1 1 1 2 0
1071480	1 2 1 1 1 3 0
1071481	3 4 3 2 0
1071482	3 4 2 4 7 8 0
1071483	2 2 1 1 1 0
1071484	3 4 2 4 7 7 0
1071485	3 4 2 4 7 5 0
1071486	3 4 2 1 0
1071487	2 2 1 1 1 1 0
1071488	1 2 1 1 1 0
1071489	1 1 1 1 0
1071490	3 4 2 1 1 1 0
1071491	3 4 2 4 4 0
1071492	3 4 2 4 3 1 0
1071493	1 2 1 1 1 2 0
1071494	3 4 3 3 2 0
1071495	3 4 3 3 0
1071496	3 4 2 4 7 12 0
1071497	3 4 2 4 4 4 0
1071498	3 4 2 4 3 0
1071499	3 4 3 6 0
1071500	3 4 2 4 7 0
1071501	3 4 2 1 1 0
1071502	1 1 1 1 2 2 0
1071503	3 4 2 4 0
1071504	1 1 1 1 2 0
1071505	3 4 3 2 1 0
1071506	1 2 1 1 0
1071507	3 4 4 4 6 0
1071508	1 1 1 2 0
1071509	3 4 2 4 4 6 0
1071510	3 4 2 4 7 11 0
1071511	3 3 4 5 3 0
1071512	3 3 4 5 2 5 0
1071513	1 1 4 5 0
1071514	2 1 1 5 0
1071515	1 2 3 1 1 0
1071516	3 3 2 2 0
1071517	1 2 3 7 4 3 0
1071518	2 1 1 3 4 0
1071519	1 2 3 1 0
1071520	1 2 3 7 4 0
1071521	2 1 1 3 0
1071522	1 2 3 4 0
1071523	3 3 4 5 2 0
1071524	2 1 1 4 5 3 0
1071525	2 1 1 5 6 0
1071526	2 1 1 3 2 0
1071527	2 1 1 4 5 5 0
1071528	3 3 4 5 2 4 0
1071529	1 2 3 7 0
1071530	2 1 1 2 2 1 0
1071531	2 1 1 5 6 4 0
1071532	2 1 1 3 4 5 0
1071533	2 1 1 2 2 2 0
1071534	2 1 1 4 0
1071535	1 1 4 5 1 0
1071536	3 3 4 5 3 2 0
1071537	2 1 1 3 4 3 0
1071538	1 1 4 4 0
1071539	2 1 1 3 4 4 0
1071540	3 3 4 5 4 0
1071541	2 1 1 2 2 0
1071542	2 1 1 2 0
1071543	1 1 4 7 0
1071544	2 1 1 4 5 0
1071545	3 3 4 5 0
1071546	2 1 2 2 2 2 0
1071547	1 1 2 2 2 0
1071548	1 1 2 2 3 3 0
1071549	1 1 2 2 0
1071550	2 1 2 2 0
1071551	2 1 2 2 2 0
1071552	1 1 2 2 3 0
1071553	1 1 2 1 1 5 0
1071554	1 1 2 1 1 3 0
1071555	5 2 4 3 0
1071556	5 2 1 1 0
1071557	1 1 1 1 2 0
1071558	1 1 1 1 2 3 0
1071559	1 1 1 1 1 0
1071560	5 2 4 3 3 0
1071561	5 2 5 4 3 0
1071562	5 2 5 4 3 3 0
1071563	1 1 2 1 0
1071564	1 1 2 1 1 4 0
1071565	5 2 5 4 0
1071566	5 2 5 4 4 0
1071567	1 1 2 1 1 0
1071568	1 1 1 1 0
1071569	1 1 1 1 2 2 0
1071570	5 2 4 3 4 0
1071571	1 1 1 1 1 4 0
1071572	1 1 2 1 1 2 0
1071573	5 2 5 4 4 3 0
1071574	5 2 4 3 2 3 0
1071575	5 2 4 3 3 1 0
1071576	5 2 4 3 2 0
1071577	9 9 2 1 2 4 0
1071578	4 5 5 2 0
1071579	3 1 1 1 1 1 0
1071580	4 5 2 1 1 1 0
1071581	4 5 2 1 0
1071582	5 6 8 3 2 0
1071583	5 2 1 2 0
1071584	9 12 6 3 4 0
1071585	9 9 2 1 1 0
1071586	4 5 2 1 3 2 0
1071587	4 5 2 1 3 0
1071588	9 9 4 1 0
1071589	9 9 2 1 0
1071590	1 2 1 1 0
1071591	5 2 1 1 0
1071592	1 2 1 2 1 0
1071593	9 9 2 1 2 2 0
1071594	3 1 1 1 0
1071595	1 2 1 2 0
1071596	4 5 5 3 2 0
1071597	4 5 5 3 0
1071598	5 6 8 3 2 2 0
1071599	4 5 2 1 2 0
1071600	4 5 5 6 0
1071601	5 6 8 3 0
1071602	9 12 6 3 0
1071603	9 9 2 1 2 1 0
1071604	5 2 1 1 1 1 0
1071605	4 5 5 2 1 0
1071606	9 12 6 3 3 3 0
1071607	4 5 2 1 1 2 0
1071608	5 2 1 1 1 0
1071609	4 5 2 1 1 0
1071610	1 2 1 2 1 4 0
1071611	1 2 1 2 1 1 0
1071612	9 12 6 3 3 0
1071613	9 9 2 1 2 0
1071614	3 1 1 1 1 0
1071615	4 3 2 2 4 6 0
1071616	2 2 5 4 2 0
1071617	2 2 3 4 3 0
1071618	4 3 2 2 4 0
1071619	2 2 3 4 5 0
1071620	2 2 5 4 4 0
1071621	2 2 1 1 2 0
1071622	2 2 3 2 2 1 0
1071623	2 2 5 4 0
1071624	4 3 2 2 0
1071625	2 2 3 2 2 2 0
1071626	2 2 1 1 0
1071627	2 2 3 3 0
1071628	2 2 1 1 2 3 0
1071629	4 3 2 2 4 7 0
1071630	2 2 5 4 2 3 0
1071631	2 2 1 1 2 2 0
1071632	4 3 2 3 0
1071633	2 2 3 2 2 0
1071634	2 2 3 2 0
1071635	2 2 3 4 5 3 0
1071636	4 3 2 3 4 0
1071637	4 3 2 2 2 0
1071638	2 2 3 4 0
1071639	2 2 5 4 2 2 0
1071640	4 4 4 3 2 0
1071641	4 4 4 3 1 3 0
1071642	4 4 4 7 12 5 0
1071643	4 4 4 3 1 1 0
1071644	4 4 4 7 12 6 0
1071645	4 1 1 1 1 0
1071646	4 4 4 7 8 0
1071647	4 4 4 7 7 0
1071648	4 1 1 3 2 0
1071649	4 1 1 3 0
1071650	4 4 4 7 5 0
1071651	4 1 1 1 2 1 0
1071652	4 4 4 7 11 5 0
1071653	4 4 1 1 1 0
1071654	4 4 4 4 0
1071655	4 4 4 3 1 0
1071656	4 4 4 7 7 2 0
1071657	4 1 1 3 2 1 0
1071658	4 4 4 7 7 3 0
1071659	4 4 4 3 1 2 0
1071660	4 4 4 4 6 6 0
1071661	4 4 4 7 12 0
1071662	4 4 4 4 4 0
1071663	4 1 1 2 0
1071664	4 4 4 3 0
1071665	4 4 4 7 0
1071666	4 4 1 1 0
1071667	4 4 4 3 1 4 0
1071668	4 4 4 7 5 4 0
1071669	4 1 1 1 2 0
1071670	4 1 1 1 1 1 0
1071671	4 1 1 1 0
1071672	4 4 4 4 6 0
1071673	4 4 1 1 1 1 0
1071674	4 4 4 7 11 0
1071675	1 2 6 1 0
1071676	1 2 6 2 3 0
1071677	1 2 6 2 2 1 0
1071678	1 2 4 3 9 5 0
1071679	1 2 6 2 1 0
1071680	1 2 4 3 9 6 0
1071681	1 2 4 3 0
1071682	1 2 6 2 1 3 0
1071683	1 2 6 5 6 1 0
1071684	1 2 4 3 8 5 0
1071685	1 2 6 5 9 4 0
1071686	1 2 2 1 0
1071687	1 2 6 5 4 0
1071688	1 2 6 2 0
1071689	1 2 6 2 2 0
1071690	1 2 6 5 6 6 0
1071691	2 2 3 3 2 2 0
1071692	1 2 6 5 9 0
1071693	2 2 3 3 2 0
1071694	1 2 6 2 3 3 0
1071695	1 2 4 3 9 0
1071696	1 2 6 5 3 0
1071697	1 2 5 1 0
1071698	1 2 6 5 0
1071699	1 2 6 2 4 0
1071700	1 2 6 5 6 0
1071701	1 2 2 1 1 1 0
1071702	1 2 6 5 6 5 0
1071703	1 2 6 5 9 2 0
1071704	1 2 2 1 1 0
1071705	1 2 5 1 3 0
1071706	1 2 6 2 3 1 0
1071707	2 2 3 3 0
1071708	1 2 6 5 10 0
1071709	1 2 4 3 8 0
1071710	2 2 1 5 0
1071711	2 2 1 1 1 1 0
1071712	2 2 1 1 1 3 0
1071713	2 2 1 4 3 0
1071714	2 2 1 1 1 0
1071715	2 2 1 4 0
1071716	1 1 1 1 2 0
1071717	2 2 1 1 0
1071718	2 2 1 4 3 3 0
1071719	2 2 1 5 4 3 0
1071720	1 1 1 1 2 1 0
1071721	2 2 1 1 1 2 0
1071722	1 1 1 1 0
1071723	2 2 1 5 4 0
1071724	2 2 1 5 4 4 0
1071725	1 1 1 1 1 0
1071726	1 1 1 1 1 1 0
1071727	2 2 1 4 3 4 0
1071728	2 2 1 4 3 2 0
1071729	1 1 2 1 2 3 0
1071730	1 1 2 1 2 0
1071731	1 1 2 1 0
1071732	1 1 2 1 1 0
1071733	1 3 4 1 1 1 0
1071734	1 2 2 1 0
1071735	1 3 4 1 0
1071736	1 3 4 1 1 0
1071737	9 2 1 2 4 0
1071738	6 5 5 2 0
1071739	6 1 1 1 1 1 0
1071740	6 5 2 1 1 1 0
1071741	6 5 2 1 0
1071742	5 4 8 3 2 0
1071743	9 2 1 2 4 5 0
1071744	7 2 1 2 0
1071745	12 6 3 4 0
1071746	9 2 1 1 0
1071747	6 5 2 1 3 2 0
1071748	9 2 1 2 4 6 0
1071749	6 5 2 1 3 0
1071750	2 2 1 1 0
1071751	7 2 1 1 0
1071752	2 2 1 2 1 0
1071753	9 2 1 2 2 0
1071754	6 1 1 1 0
1071755	2 2 1 2 0
1071756	6 5 5 3 2 0
1071757	6 5 5 3 0
1071758	9 2 1 2 2 1 0
1071759	5 4 8 3 2 2 0
1071760	6 5 2 1 2 0
1071761	6 5 5 6 0
1071762	5 4 8 3 0
1071763	9 2 1 2 1 2 0
1071764	9 2 1 2 1 0
1071765	7 2 1 1 1 1 0
1071766	6 5 5 2 1 0
1071767	12 6 3 3 3 0
1071768	6 5 2 1 1 2 0
1071769	7 2 1 1 1 0
1071770	6 5 2 1 1 0
1071771	2 2 1 2 1 4 0
1071772	2 2 1 2 1 1 0
1071773	12 6 3 3 0
1071774	9 2 1 2 0
1071775	6 1 1 1 1 0
1071776	3 3 3 4 5 3 0
1071777	3 2 1 1 5 0
1071778	2 3 1 1 0
1071779	3 3 3 2 2 0
1071780	2 3 7 4 3 0
1071781	3 2 1 1 3 4 0
1071782	2 3 7 4 0
1071783	3 2 1 1 3 0
1071784	3 3 3 4 5 2 0
1071785	3 2 1 1 5 6 0
1071786	3 2 1 1 3 2 0
1071787	3 2 1 1 4 0
1071788	1 4 5 1 0
1071789	2 3 7 4 3 2 0
1071790	3 2 1 1 0
1071791	3 3 3 4 0
1071792	3 3 3 4 5 4 0
1071793	3 2 1 1 2 2 0
1071794	3 2 1 1 2 0
1071795	3 2 1 1 4 5 0
1071796	3 3 3 4 5 0
1071797	1 1 1 1 3 0
1071798	1 1 1 1 3 4 0
1071799	2 4 2 2 0
1071800	1 1 1 1 0
1071801	2 4 2 1 3 0
1071802	2 4 2 1 2 1 0
1071803	2 2 7 12 5 0
1071804	2 4 2 1 1 0
1071805	2 2 7 12 6 0
1071806	2 3 5 2 0
1071807	2 3 2 1 1 1 0
1071808	2 2 7 8 0
1071809	2 3 2 1 0
1071810	2 2 7 7 0
1071811	2 4 2 1 1 3 0
1071812	2 3 2 1 3 2 0
1071813	2 3 2 1 3 0
1071814	2 2 7 5 0
1071815	2 2 7 11 5 0
1071816	2 2 4 6 6 4 0
1071817	2 2 7 5 4 8 0
1071818	1 1 1 2 0
1071819	2 4 2 1 0
1071820	2 3 5 3 2 0
1071821	2 2 7 7 2 0
1071822	2 3 5 3 0
1071823	2 2 7 7 3 0
1071824	2 4 2 1 2 0
1071825	2 2 4 6 6 0
1071826	2 4 2 1 3 3 0
1071827	2 2 7 5 4 7 0
1071828	2 2 7 12 0
1071829	2 2 4 4 0
1071830	2 3 2 1 2 0
1071831	2 3 5 6 0
1071832	2 4 2 1 4 0
1071833	2 2 7 12 6 3 0
1071834	1 1 1 2 1 1 0
1071835	2 3 5 2 1 0
1071836	1 1 1 1 3 3 0
1071837	2 2 7 5 4 0
1071838	2 2 7 7 2 1 0
1071839	2 3 2 1 1 2 0
1071840	2 2 4 6 6 2 0
1071841	2 3 2 1 1 0
1071842	2 4 2 1 3 1 0
1071843	2 2 4 6 0
1071844	1 1 1 2 1 0
